"","year","ID_game","numberGame","ID_team","isB2B","isB2BFirst","isB2BSecond","homeAway","name","countDaysRest","countDaysNextGame","outcomeGame","isWin","fieldgoal_made","fieldgoal_attempts","fieldgoal_percent","fieldgoal3_made","fieldgoal3_attempts","fieldgoal3_percent","freethrow_percent","fieldgoal2_made","fieldgoal2_attempts","pctFG2","minutes","freethrow_made","freethrow_attempts","off_reb","def_reb","total_reb","assists","steals","blocks","turnovers","personalfouls","points","plusminus","ind_Win","ind_SecondB2B","ind_overtime","offensive_rating","defensive_rating","RAPTOR_offensive","RAPTOR_defensive","RAPTOR_net"
"12062",2023,22200199,15,1610612761,FALSE,FALSE,FALSE,"A","TOR",1,1,"W",TRUE,40,82,0.488,8,27,0.296296296296296,0.964,32,55,0.581818181818182,240,27,28,12,30,42,27,7,8,17,27,115,4,1,0,0,115.5,114,0.7,0.8,1.5
"12063",2023,22200199,15,1610612765,FALSE,TRUE,FALSE,"H","DET",1,2,"L",FALSE,35,77,0.455,10,31,0.32258064516129,0.721,25,46,0.543478260869565,240,31,43,11,28,39,23,8,2,19,23,111,-4,0,0,0,110.7,118.9,-4.1,-4.1,-8.2
"12064",2023,22200201,14,1610612738,FALSE,FALSE,FALSE,"H","BOS",1,1,"W",TRUE,46,96,0.479,10,37,0.27027027027027,0.828,36,59,0.610169491525424,240,24,29,10,36,46,25,15,7,14,20,126,4,1,0,0,118,111.5,3.2,3.3,6.5
"12065",2023,22200201,14,1610612760,TRUE,FALSE,TRUE,"A","OKC",0,1,"L",FALSE,47,98,0.48,11,30,0.366666666666667,0.81,36,68,0.529411764705882,240,17,21,10,41,51,21,4,6,20,21,122,-4,0,1,0,115.2,114.2,0.4,0.6,1.1
"12066",2023,22200204,13,1610612749,FALSE,FALSE,FALSE,"H","MIL",2,1,"L",FALSE,34,82,0.415,6,29,0.206896551724138,0.78,28,53,0.528301886792453,240,32,41,11,35,46,21,4,3,17,26,106,-15,0,0,0,115.4,111.9,0.6,2.9,3.6
"12067",2023,22200205,14,1610612744,TRUE,FALSE,TRUE,"H","GSW",0,1,"W",TRUE,47,88,0.534,23,45,0.511111111111111,0.938,24,43,0.558139534883721,240,15,16,5,35,40,35,9,3,13,17,132,37,1,1,0,116.1,114.4,1.3,0.4,1.8
"12068",2023,22200205,14,1610612759,TRUE,FALSE,FALSE,"A","SAS",2,0,"L",FALSE,36,100,0.36,10,40,0.25,0.684,26,60,0.433333333333333,240,13,19,22,31,53,18,6,6,19,17,95,-37,0,0,0,110.2,120,-4.6,-5.2,-9.8
"12069",2023,22200209,15,1610612759,TRUE,FALSE,TRUE,"A","SAS",0,1,"L",FALSE,44,85,0.518,9,29,0.310344827586207,0.765,35,56,0.625,240,13,17,11,27,38,34,7,5,19,25,110,-7,0,1,0,110.2,120,-4.6,-5.2,-9.8
"12070",2023,22200208,16,1610612762,FALSE,TRUE,FALSE,"H","UTA",1,2,"L",FALSE,36,83,0.434,14,43,0.325581395348837,0.833,22,40,0.55,240,25,30,15,34,49,29,7,5,21,22,111,-7,0,0,0,115.8,116.7,1,-1.9,-0.9
"12071",2023,22200208,14,1610612752,TRUE,FALSE,FALSE,"A","NYK",1,0,"W",TRUE,44,93,0.473,11,32,0.34375,0.76,33,61,0.540983606557377,240,19,25,13,30,43,26,10,3,14,25,118,7,1,0,0,117.8,114.8,3,0,3
"12072",2023,22200210,13,1610612758,FALSE,FALSE,FALSE,"H","SAC",1,1,"W",TRUE,56,94,0.596,20,41,0.48780487804878,0.84,36,53,0.679245283018868,240,21,25,9,34,43,39,9,4,17,24,153,32,1,0,0,119.4,116.8,4.6,-2,2.6
"12073",2023,22200210,15,1610612751,FALSE,FALSE,FALSE,"A","BKN",1,1,"L",FALSE,40,81,0.494,11,28,0.392857142857143,0.909,29,53,0.547169811320755,240,30,33,3,26,29,25,5,3,17,18,121,-32,0,0,0,115,114.1,0.2,0.7,0.9
"12074",2023,22200207,13,1610612742,TRUE,FALSE,FALSE,"H","DAL",2,0,"W",TRUE,35,80,0.438,17,43,0.395348837209302,0.667,18,37,0.486486486486487,240,16,24,8,26,34,20,12,1,12,20,103,2,1,0,0,116.8,116.7,2,-1.9,0.1
"12075",2023,22200207,15,1610612746,TRUE,FALSE,TRUE,"A","LAC",0,1,"L",FALSE,34,64,0.531,12,28,0.428571428571429,0.808,22,36,0.611111111111111,240,21,26,3,37,40,23,8,2,21,27,101,-2,0,1,0,115,114.5,0.2,0.3,0.5
"12076",2023,22200209,14,1610612757,FALSE,FALSE,FALSE,"H","POR",2,1,"W",TRUE,41,79,0.519,15,32,0.46875,0.769,26,47,0.553191489361702,240,20,26,9,30,39,22,6,3,17,17,117,7,1,0,0,114.8,118.8,0,-4,-4.1
"12077",2023,22200206,15,1610612763,FALSE,FALSE,FALSE,"A","MEM",1,2,"L",FALSE,38,92,0.413,9,35,0.257142857142857,0.68,29,57,0.508771929824561,240,17,25,14,37,51,16,6,8,11,17,102,-11,0,0,0,115.1,111.2,0.3,3.6,3.9
"12078",2023,22200206,14,1610612740,TRUE,FALSE,FALSE,"H","NOP",2,0,"W",TRUE,43,91,0.473,18,38,0.473684210526316,0.75,25,53,0.471698113207547,240,9,12,7,36,43,31,2,8,10,20,113,11,1,0,0,114.4,112.5,-0.4,2.3,1.9
"12079",2023,22200218,14,1610612742,TRUE,FALSE,TRUE,"H","DAL",0,1,"L",FALSE,31,102,0.304,12,55,0.218181818181818,0.947,19,47,0.404255319148936,240,18,19,13,25,38,21,9,2,6,19,92,-9,0,1,0,116.8,116.7,2,-1.9,0.1
"12080",2023,22200220,14,1610612756,FALSE,FALSE,FALSE,"H","PHX",1,1,"W",TRUE,44,86,0.512,21,40,0.525,0.84,23,46,0.5,240,21,25,8,39,47,33,5,8,16,22,130,11,1,0,0,115.1,113,0.3,1.8,2.1
"12081",2023,22200218,15,1610612745,FALSE,FALSE,FALSE,"A","HOU",1,1,"W",TRUE,35,75,0.467,10,22,0.454545454545455,0.875,25,53,0.471698113207547,240,21,24,9,47,56,21,1,19,23,19,101,9,1,0,0,111.4,119.3,-3.4,-4.5,-7.9
"12082",2023,22200211,13,1610612754,FALSE,TRUE,FALSE,"A","IND",3,1,"W",TRUE,44,82,0.537,11,28,0.392857142857143,0.839,33,54,0.611111111111111,240,26,31,7,27,34,27,11,9,14,18,125,12,1,0,0,114.6,117.7,-0.2,-2.9,-3.1
"12083",2023,22200211,16,1610612766,FALSE,FALSE,FALSE,"H","CHA",1,1,"L",FALSE,43,94,0.457,12,33,0.363636363636364,0.833,31,61,0.508196721311475,240,15,18,14,30,44,29,8,4,18,23,113,-12,0,0,0,109.2,115.3,-5.6,-0.5,-6.1
"12084",2023,22200215,16,1610612761,FALSE,FALSE,FALSE,"H","TOR",1,2,"W",TRUE,44,86,0.512,7,26,0.269230769230769,0.773,37,60,0.616666666666667,240,17,22,16,26,42,23,5,3,14,23,112,8,1,0,0,115.5,114,0.7,0.8,1.5
"12085",2023,22200215,15,1610612748,FALSE,FALSE,FALSE,"A","MIA",1,1,"L",FALSE,36,66,0.545,13,35,0.371428571428571,0.864,23,31,0.741935483870968,240,19,22,4,19,23,19,5,4,23,20,104,-8,0,0,0,113,113.3,-1.8,1.5,-0.3
"12086",2023,22200220,15,1610612744,FALSE,FALSE,FALSE,"A","GSW",1,1,"L",FALSE,42,92,0.457,18,42,0.428571428571429,1,24,50,0.48,240,17,17,6,34,40,30,5,3,17,23,119,-11,0,0,0,116.1,114.4,1.3,0.4,1.8
"12087",2023,22200217,15,1610612741,FALSE,FALSE,FALSE,"A","CHI",2,1,"L",FALSE,44,89,0.494,11,32,0.34375,0.647,33,57,0.578947368421053,240,11,17,7,30,37,25,2,1,12,18,110,-14,0,0,0,113.5,112.2,-1.3,2.6,1.3
"12088",2023,22200216,14,1610612749,FALSE,FALSE,FALSE,"H","MIL",1,1,"W",TRUE,41,86,0.477,16,39,0.41025641025641,0.556,25,47,0.531914893617021,240,15,27,13,39,52,26,5,6,14,16,113,15,1,0,0,115.4,111.9,0.6,2.9,3.6
"12089",2023,22200219,14,1610612743,FALSE,FALSE,FALSE,"H","DEN",2,1,"L",FALSE,36,82,0.439,14,38,0.368421052631579,0.85,22,44,0.5,240,17,20,8,34,42,18,3,5,15,25,103,-3,0,0,0,117.6,114.2,2.7,0.6,3.4
"12090",2023,22200219,15,1610612752,TRUE,FALSE,TRUE,"A","NYK",0,1,"W",TRUE,37,84,0.44,8,34,0.235294117647059,0.774,29,50,0.58,240,24,31,6,34,40,24,12,5,8,18,106,3,1,1,0,117.8,114.8,3,0,3
"12091",2023,22200213,15,1610612764,FALSE,FALSE,FALSE,"H","WAS",2,1,"L",FALSE,44,86,0.512,17,34,0.5,0.882,27,52,0.519230769230769,240,15,17,11,30,41,32,8,5,19,20,120,-1,0,0,0,114.4,115.6,-0.4,-0.8,-1.2
"12092",2023,22200216,14,1610612739,FALSE,FALSE,FALSE,"A","CLE",2,1,"L",FALSE,36,84,0.429,12,28,0.428571428571429,0.824,24,56,0.428571428571429,240,14,17,6,28,34,22,7,7,8,18,98,-15,0,0,0,116.1,110.6,1.3,4.2,5.6
"12093",2023,22200212,15,1610612750,FALSE,FALSE,FALSE,"A","MIN",2,2,"W",TRUE,46,88,0.523,12,36,0.333333333333333,0.786,34,52,0.653846153846154,240,22,28,8,32,40,28,15,6,11,15,126,18,1,0,0,113.7,113.8,-1.1,1,0
"12094",2023,22200212,15,1610612753,FALSE,TRUE,FALSE,"H","ORL",1,1,"L",FALSE,42,93,0.452,9,35,0.257142857142857,0.882,33,58,0.568965517241379,240,15,17,12,35,47,21,6,5,16,26,108,-18,0,0,0,111.6,114.2,-3.2,0.6,-2.6
"12095",2023,22200214,15,1610612738,FALSE,FALSE,FALSE,"A","BOS",1,1,"W",TRUE,48,88,0.545,21,46,0.456521739130435,0.9,27,42,0.642857142857143,240,9,10,6,43,49,29,4,8,15,20,126,25,1,0,0,118,111.5,3.2,3.3,6.5
"12096",2023,22200214,15,1610612737,FALSE,FALSE,FALSE,"H","ATL",1,2,"L",FALSE,42,101,0.416,7,32,0.21875,0.769,35,69,0.507246376811594,240,10,13,14,31,45,21,5,5,9,11,101,-25,0,0,0,116.6,116.3,1.8,-1.5,0.3
"12097",2023,22200217,15,1610612740,TRUE,FALSE,TRUE,"H","NOP",0,1,"W",TRUE,43,85,0.506,17,33,0.515151515151515,0.875,26,52,0.5,240,21,24,12,34,46,30,4,6,15,18,124,14,1,1,0,114.4,112.5,-0.4,2.3,1.9
"12098",2023,22200213,15,1610612760,FALSE,FALSE,FALSE,"A","OKC",1,1,"W",TRUE,44,81,0.543,16,31,0.516129032258065,0.654,28,50,0.56,240,17,26,9,28,37,24,4,7,15,22,121,1,1,0,0,115.2,114.2,0.4,0.6,1.1
"12099",2023,22200223,16,1610612765,TRUE,FALSE,FALSE,"A","DET",2,0,"L",FALSE,33,88,0.375,6,31,0.193548387096774,0.792,27,57,0.473684210526316,240,19,24,10,33,43,15,9,7,13,26,91,-5,0,0,0,110.7,118.9,-4.1,-4.1,-8.2
"12100",2023,22200223,16,1610612746,FALSE,FALSE,FALSE,"H","LAC",1,1,"W",TRUE,33,81,0.407,11,30,0.366666666666667,0.792,22,51,0.431372549019608,240,19,24,10,41,51,17,1,1,18,21,96,5,1,0,0,115,114.5,0.2,0.3,0.5
"12101",2023,22200222,16,1610612759,FALSE,TRUE,FALSE,"A","SAS",1,1,"L",FALSE,46,84,0.548,11,26,0.423076923076923,0.75,35,58,0.603448275862069,240,9,12,7,25,32,29,8,6,19,22,112,-18,0,0,0,110.2,120,-4.6,-5.2,-9.8
"12102",2023,22200221,16,1610612751,FALSE,FALSE,FALSE,"A","BKN",1,2,"W",TRUE,40,79,0.506,11,29,0.379310344827586,0.783,29,50,0.58,240,18,23,5,42,47,32,4,5,17,24,109,2,1,0,0,115,114.1,0.2,0.7,0.9
"12103",2023,22200221,15,1610612757,FALSE,FALSE,FALSE,"H","POR",1,1,"L",FALSE,36,93,0.387,13,36,0.361111111111111,0.815,23,57,0.403508771929825,240,22,27,8,31,39,22,9,5,10,22,107,-2,0,0,0,114.8,118.8,0,-4,-4.1
"12104",2023,22200222,14,1610612758,FALSE,FALSE,FALSE,"H","SAC",1,2,"W",TRUE,48,83,0.578,12,30,0.4,0.917,36,53,0.679245283018868,240,22,24,6,31,37,28,7,1,12,15,130,18,1,0,0,119.4,116.8,4.6,-2,2.6
"12105",2023,22200233,16,1610612752,FALSE,TRUE,FALSE,"A","NYK",1,1,"L",FALSE,30,87,0.345,9,34,0.264705882352941,0.941,21,53,0.39622641509434,240,32,34,13,32,45,16,8,7,16,16,101,-10,0,0,0,117.8,114.8,3,0,3
"12106",2023,22200232,15,1610612756,FALSE,FALSE,FALSE,"A","PHX",1,1,"L",FALSE,49,94,0.521,9,30,0.3,0.929,40,64,0.625,240,26,28,12,30,42,29,7,6,14,25,133,-1,0,0,0,115.1,113,0.3,1.8,2.1
"12107",2023,22200225,15,1610612739,FALSE,TRUE,FALSE,"H","CLE",1,1,"W",TRUE,49,92,0.533,8,28,0.285714285714286,0.813,41,64,0.640625,290,26,32,7,43,50,25,8,8,20,25,132,10,1,0,1,116.1,110.6,1.3,4.2,5.6
"12108",2023,22200232,17,1610612762,TRUE,FALSE,FALSE,"H","UTA",2,0,"W",TRUE,51,91,0.56,16,31,0.516129032258065,0.667,35,60,0.583333333333333,240,16,24,11,25,36,32,6,3,17,28,134,1,1,0,0,115.8,116.7,1,-1.9,-0.9
"12109",2023,22200225,17,1610612766,FALSE,FALSE,FALSE,"A","CHA",1,1,"L",FALSE,44,110,0.4,14,44,0.318181818181818,0.833,30,66,0.454545454545455,290,20,24,17,36,53,24,11,6,16,33,122,-10,0,0,1,109.2,115.3,-5.6,-0.5,-6.1
"12110",2023,22200233,16,1610612744,FALSE,TRUE,FALSE,"H","GSW",1,1,"W",TRUE,41,91,0.451,18,50,0.36,0.55,23,41,0.560975609756098,240,11,20,12,39,51,32,8,3,18,26,111,10,1,0,0,116.1,114.4,1.3,0.4,1.8
"12111",2023,22200226,15,1610612749,FALSE,FALSE,FALSE,"A","MIL",1,2,"L",FALSE,41,90,0.456,12,36,0.333333333333333,0.381,29,54,0.537037037037037,240,8,21,8,34,42,22,8,7,13,18,102,-8,0,0,0,115.4,111.9,0.6,2.9,3.6
"12112",2023,22200230,15,1610612743,FALSE,FALSE,FALSE,"A","DEN",1,1,"L",FALSE,38,90,0.422,10,30,0.333333333333333,0.722,28,60,0.466666666666667,240,13,18,13,23,36,24,4,1,13,20,99,-28,0,0,0,117.6,114.2,2.7,0.6,3.4
"12113",2023,22200234,14,1610612747,FALSE,FALSE,FALSE,"H","LAL",4,1,"W",TRUE,43,78,0.551,7,20,0.35,0.875,36,58,0.620689655172414,240,35,40,7,37,44,29,2,7,16,24,128,7,1,0,0,114.5,113.9,-0.3,0.9,0.6
"12114",2023,22200234,17,1610612765,TRUE,FALSE,TRUE,"A","DET",0,1,"L",FALSE,43,92,0.467,11,34,0.323529411764706,0.75,32,58,0.551724137931034,240,24,32,10,27,37,27,9,4,11,30,121,-7,0,1,0,110.7,118.9,-4.1,-4.1,-8.2
"12115",2023,22200224,16,1610612748,FALSE,TRUE,FALSE,"A","MIA",1,1,"L",FALSE,35,98,0.357,11,43,0.255813953488372,0.781,24,55,0.436363636363636,265,25,32,10,43,53,23,6,4,10,15,106,-1,0,0,1,113,113.3,-1.8,1.5,-0.3
"12116",2023,22200224,16,1610612764,FALSE,FALSE,FALSE,"H","WAS",1,1,"W",TRUE,41,96,0.427,15,46,0.326086956521739,0.714,26,50,0.52,265,10,14,8,46,54,33,6,4,16,25,107,1,1,0,1,114.4,115.6,-0.4,-0.8,-1.2
"12117",2023,22200227,16,1610612753,TRUE,FALSE,FALSE,"A","ORL",1,0,"W",TRUE,38,77,0.494,12,28,0.428571428571429,0.909,26,49,0.530612244897959,240,20,22,6,35,41,25,4,7,16,25,108,1,1,0,0,111.6,114.2,-3.2,0.6,-2.6
"12118",2023,22200227,16,1610612741,FALSE,FALSE,FALSE,"H","CHI",1,2,"L",FALSE,41,89,0.461,5,21,0.238095238095238,0.8,36,68,0.529411764705882,240,20,25,13,33,46,27,6,6,11,19,107,-1,0,0,0,113.5,112.2,-1.3,2.6,1.3
"12119",2023,22200230,15,1610612742,FALSE,FALSE,FALSE,"H","DAL",1,1,"W",TRUE,46,77,0.597,13,32,0.40625,0.786,33,45,0.733333333333333,240,22,28,6,38,44,29,5,3,10,19,127,28,1,0,0,116.8,116.7,2,-1.9,0.1
"12120",2023,22200229,16,1610612763,FALSE,FALSE,FALSE,"H","MEM",2,1,"W",TRUE,39,93,0.419,14,39,0.358974358974359,0.725,25,54,0.462962962962963,240,29,40,17,40,57,26,4,7,11,13,121,11,1,0,0,115.1,111.2,0.3,3.6,3.9
"12121",2023,22200229,16,1610612760,FALSE,FALSE,FALSE,"A","OKC",1,2,"L",FALSE,45,96,0.469,11,34,0.323529411764706,0.818,34,62,0.548387096774194,240,9,11,8,35,43,34,5,9,11,28,110,-11,0,0,0,115.2,114.2,0.4,0.6,1.1
"12122",2023,22200231,16,1610612740,FALSE,FALSE,FALSE,"H","NOP",1,2,"L",FALSE,43,87,0.494,13,35,0.371428571428571,0.769,30,52,0.576923076923077,240,10,13,7,30,37,24,13,3,13,18,109,-8,0,0,0,114.4,112.5,-0.4,2.3,1.9
"12123",2023,22200231,16,1610612738,FALSE,FALSE,FALSE,"A","BOS",1,2,"W",TRUE,41,85,0.482,20,46,0.434782608695652,0.882,21,39,0.538461538461538,240,15,17,11,35,46,28,6,3,17,13,117,8,1,0,0,118,111.5,3.2,3.3,6.5
"12124",2023,22200226,15,1610612755,TRUE,FALSE,FALSE,"H","PHI",4,0,"W",TRUE,40,78,0.513,13,28,0.464285714285714,0.654,27,50,0.54,240,17,26,6,35,41,28,5,5,18,18,110,8,1,0,0,117.7,113.3,2.9,1.5,4.4
"12125",2023,22200228,16,1610612745,FALSE,FALSE,FALSE,"H","HOU",1,1,"L",FALSE,29,86,0.337,6,28,0.214285714285714,0.844,23,58,0.396551724137931,240,27,32,14,35,49,15,8,4,17,24,91,-8,0,0,0,111.4,119.3,-3.4,-4.5,-7.9
"12126",2023,22200228,14,1610612754,TRUE,FALSE,FALSE,"A","IND",1,0,"W",TRUE,33,82,0.402,12,41,0.292682926829268,0.778,21,41,0.51219512195122,240,21,27,12,33,45,25,8,10,15,26,99,8,1,0,0,114.6,117.7,-0.2,-2.9,-3.1
"12127",2023,22200236,15,1610612754,TRUE,FALSE,TRUE,"H","IND",0,1,"W",TRUE,41,90,0.456,18,46,0.391304347826087,0.737,23,44,0.522727272727273,240,14,19,12,30,42,27,5,6,15,18,114,1,1,1,0,114.6,117.7,-0.2,-2.9,-3.1
"12128",2023,22200235,17,1610612761,FALSE,FALSE,FALSE,"A","TOR",2,3,"L",FALSE,48,108,0.444,8,37,0.216216216216216,0.818,40,71,0.563380281690141,265,18,22,17,34,51,27,11,6,14,25,122,-2,0,0,1,115.5,114,0.7,0.8,1.5
"12129",2023,22200235,16,1610612737,FALSE,FALSE,FALSE,"H","ATL",2,1,"W",TRUE,46,92,0.5,7,25,0.28,0.781,39,67,0.582089552238806,265,25,32,11,39,50,23,5,5,15,20,124,2,1,0,1,116.6,116.3,1.8,-1.5,0.3
"12130",2023,22200239,17,1610612746,FALSE,FALSE,FALSE,"H","LAC",1,1,"W",TRUE,44,81,0.543,21,40,0.525,0.526,23,41,0.560975609756098,240,10,19,7,28,35,32,9,1,13,20,119,22,1,0,0,115,114.5,0.2,0.3,0.5
"12131",2023,22200239,17,1610612759,TRUE,FALSE,FALSE,"A","SAS",1,0,"L",FALSE,36,87,0.414,7,26,0.269230769230769,0.857,29,61,0.475409836065574,240,18,21,15,28,43,22,4,2,15,13,97,-22,0,0,0,110.2,120,-4.6,-5.2,-9.8
"12132",2023,22200238,16,1610612757,FALSE,FALSE,FALSE,"H","POR",1,1,"L",FALSE,39,83,0.47,13,42,0.30952380952381,0.815,26,41,0.634146341463415,240,22,27,10,33,43,27,11,8,18,22,113,-5,0,0,0,114.8,118.8,0,-4,-4.1
"12133",2023,22200237,16,1610612755,TRUE,TRUE,TRUE,"H","PHI",0,2,"L",FALSE,34,71,0.479,14,32,0.4375,0.844,20,39,0.512820512820513,240,27,32,4,35,39,21,10,1,22,24,109,-3,0,1,0,117.7,113.3,2.9,1.5,4.4
"12134",2023,22200237,16,1610612750,FALSE,FALSE,FALSE,"A","MIN",2,1,"W",TRUE,40,85,0.471,12,36,0.333333333333333,0.833,28,49,0.571428571428571,240,20,24,8,35,43,28,9,2,20,25,112,3,1,0,0,113.7,113.8,-1.1,1,0
"12135",2023,22200238,18,1610612762,TRUE,FALSE,TRUE,"A","UTA",0,1,"W",TRUE,42,91,0.462,14,39,0.358974358974359,0.87,28,52,0.538461538461538,240,20,23,11,31,42,23,6,4,13,20,118,5,1,1,0,115.8,116.7,1,-1.9,-0.9
"12136",2023,22200236,17,1610612753,TRUE,FALSE,TRUE,"A","ORL",0,1,"L",FALSE,39,91,0.429,16,42,0.380952380952381,0.731,23,49,0.469387755102041,240,19,26,11,30,41,16,8,6,11,17,113,-1,0,1,0,111.6,114.2,-3.2,0.6,-2.6
"12137",2023,22200244,16,1610612739,TRUE,FALSE,FALSE,"H","CLE",1,0,"W",TRUE,44,83,0.53,13,37,0.351351351351351,0.75,31,46,0.673913043478261,240,12,16,13,36,49,31,7,1,20,23,113,26,1,0,0,116.1,110.6,1.3,4.2,5.6
"12138",2023,22200244,17,1610612748,TRUE,FALSE,FALSE,"A","MIA",1,0,"L",FALSE,31,80,0.388,6,31,0.193548387096774,0.864,25,49,0.510204081632653,240,19,22,11,19,30,17,6,3,16,16,87,-26,0,0,0,113,113.3,-1.8,1.5,-0.3
"12139",2023,22200242,15,1610612758,FALSE,TRUE,FALSE,"H","SAC",2,1,"W",TRUE,47,85,0.553,12,35,0.342857142857143,0.886,35,50,0.7,240,31,35,8,33,41,29,4,0,11,18,137,8,1,0,0,119.4,116.8,4.6,-2,2.6
"12140",2023,22200242,18,1610612765,FALSE,TRUE,FALSE,"A","DET",1,1,"L",FALSE,47,89,0.528,15,29,0.517241379310345,0.87,32,60,0.533333333333333,240,20,23,10,25,35,20,4,3,12,24,129,-8,0,0,0,110.7,118.9,-4.1,-4.1,-8.2
"12141",2023,22200245,17,1610612744,TRUE,FALSE,FALSE,"A","GSW",1,0,"W",TRUE,46,86,0.535,24,47,0.51063829787234,0.733,22,39,0.564102564102564,240,11,15,8,32,40,38,8,5,17,22,127,7,1,0,0,116.1,114.4,1.3,0.4,1.8
"12142",2023,22200245,17,1610612745,FALSE,TRUE,FALSE,"H","HOU",1,4,"L",FALSE,41,90,0.456,15,45,0.333333333333333,0.852,26,45,0.577777777777778,240,23,27,12,33,45,24,13,1,14,12,120,-7,0,0,0,111.4,119.3,-3.4,-4.5,-7.9
"12143",2023,22200243,17,1610612763,FALSE,FALSE,FALSE,"A","MEM",1,1,"L",FALSE,43,99,0.434,12,37,0.324324324324324,0.548,31,62,0.5,240,17,31,13,31,44,28,13,0,10,12,115,-12,0,0,0,115.1,111.2,0.3,3.6,3.9
"12144",2023,22200243,17,1610612751,FALSE,TRUE,FALSE,"H","BKN",2,1,"W",TRUE,50,83,0.602,16,34,0.470588235294118,0.733,34,49,0.693877551020408,240,11,15,5,40,45,33,5,5,19,25,127,12,1,0,0,115,114.1,0.2,0.7,0.9
"12145",2023,22200240,17,1610612752,TRUE,FALSE,FALSE,"A","NYK",1,0,"L",FALSE,34,85,0.4,7,25,0.28,0.8,27,60,0.45,240,20,25,10,29,39,20,4,7,11,15,95,-21,0,0,0,117.8,114.8,3,0,3
"12146",2023,22200241,17,1610612764,FALSE,FALSE,FALSE,"H","WAS",1,2,"W",TRUE,40,93,0.43,13,34,0.382352941176471,0.722,27,59,0.457627118644068,240,13,18,14,35,49,19,6,13,17,19,106,4,1,0,0,114.4,115.6,-0.4,-0.8,-1.2
"12147",2023,22200241,18,1610612766,FALSE,FALSE,FALSE,"A","CHA",1,2,"L",FALSE,39,100,0.39,8,32,0.25,0.696,31,68,0.455882352941176,240,16,23,15,36,51,19,5,5,13,18,102,-4,0,0,0,109.2,115.3,-5.6,-0.5,-6.1
"12148",2023,22200246,16,1610612742,FALSE,FALSE,FALSE,"H","DAL",1,2,"L",FALSE,35,78,0.449,15,42,0.357142857142857,0.571,20,36,0.555555555555556,240,12,21,6,30,36,24,5,3,13,18,97,-1,0,0,0,116.8,116.7,2,-1.9,0.1
"12149",2023,22200246,16,1610612743,FALSE,TRUE,FALSE,"A","DEN",1,1,"W",TRUE,37,78,0.474,9,27,0.333333333333333,0.789,28,51,0.549019607843137,240,15,19,4,40,44,22,10,5,16,20,98,1,1,0,0,117.6,114.2,2.7,0.6,3.4
"12150",2023,22200247,18,1610612759,TRUE,FALSE,TRUE,"A","SAS",0,2,"L",FALSE,41,105,0.39,7,34,0.205882352941176,0.3,34,71,0.47887323943662,240,3,10,13,31,44,26,7,2,10,17,92,-31,0,1,0,110.2,120,-4.6,-5.2,-9.8
"12151",2023,22200247,15,1610612747,FALSE,FALSE,FALSE,"H","LAL",1,1,"W",TRUE,45,85,0.529,12,34,0.352941176470588,0.875,33,51,0.647058823529412,240,21,24,5,49,54,29,5,2,15,10,123,31,1,0,0,114.5,113.9,-0.3,0.9,0.6
"12152",2023,22200240,16,1610612756,FALSE,FALSE,FALSE,"H","PHX",1,1,"W",TRUE,43,101,0.426,17,39,0.435897435897436,0.722,26,62,0.419354838709677,240,13,18,22,38,60,35,3,8,13,22,116,21,1,0,0,115.1,113,0.3,1.8,2.1
"12153",2023,22200255,18,1610612746,FALSE,FALSE,FALSE,"H","LAC",1,1,"W",TRUE,47,91,0.516,9,24,0.375,0.947,38,67,0.567164179104478,240,18,19,12,29,41,26,6,6,16,20,121,7,1,0,0,115,114.5,0.2,0.3,0.5
"12154",2023,22200254,18,1610612752,TRUE,FALSE,TRUE,"A","NYK",0,3,"W",TRUE,51,97,0.526,11,34,0.323529411764706,0.8,40,63,0.634920634920635,240,16,20,14,34,48,21,10,2,15,28,129,10,1,1,0,117.8,114.8,3,0,3
"12155",2023,22200254,17,1610612760,FALSE,FALSE,FALSE,"H","OKC",2,1,"L",FALSE,43,88,0.489,8,24,0.333333333333333,0.781,35,64,0.546875,240,25,32,11,27,38,25,5,5,14,18,119,-10,0,0,0,115.2,114.2,0.4,0.6,1.1
"12156",2023,22200252,17,1610612750,FALSE,FALSE,FALSE,"H","MIN",1,1,"W",TRUE,37,85,0.435,14,47,0.297872340425532,0.85,23,38,0.605263157894737,240,17,20,6,34,40,30,9,6,18,25,105,4,1,0,0,113.7,113.8,-1.1,1,0
"12157",2023,22200255,19,1610612762,FALSE,FALSE,FALSE,"A","UTA",1,1,"L",FALSE,40,89,0.449,12,38,0.315789473684211,0.917,28,51,0.549019607843137,240,22,24,16,29,45,22,8,5,17,18,114,-7,0,0,0,115.8,116.7,1,-1.9,-0.9
"12158",2023,22200250,17,1610612741,FALSE,FALSE,FALSE,"H","CHI",2,1,"W",TRUE,46,89,0.517,14,29,0.482758620689655,0.75,32,60,0.533333333333333,240,15,20,8,43,51,26,10,1,15,19,121,14,1,0,0,113.5,112.2,-1.3,2.6,1.3
"12159",2023,22200250,17,1610612738,FALSE,FALSE,FALSE,"A","BOS",2,1,"L",FALSE,38,87,0.437,19,50,0.38,0.706,19,37,0.513513513513513,240,12,17,5,33,38,28,3,4,15,18,107,-14,0,0,0,118,111.5,3.2,3.3,6.5
