"","year","game_ID","home_numberGame","home_ID_team","home_isB2B","home_isB2BFirst","home_isB2BSecond","home_name","home_countDaysRest","home_countDaysNextGame","home_outcomeGame","home_isWin","home_fieldgoal_made","home_fieldgoal_attempts","home_fieldgoal_percent","home_fieldgoal3_made","home_fieldgoal3_attempts","home_fieldgoal3_percent","home_freethrow_percent","home_fieldgoal2_made","home_fieldgoal2_attempts","home_pctFG2","minutes","home_freethrow_made","home_freethrow_attempts","home_off_reb","home_def_reb","home_total_reb","home_assists","home_steals","home_blocks","home_turnovers","home_personalfouls","home_points","home_plusminus","home_ind_Win","home_ind_SecondB2B","home_ind_overtime","home_offensive_rating","home_defensive_rating","home_RAPTOR_offensive","home_RAPTOR_defensive","home_RAPTOR_net","away_numberGame","away_ID_team","away_isB2B","away_isB2BFirst","away_isB2BSecond","away_name","away_countDaysRest","away_countDaysNextGame","away_outcomeGame","away_isWin","away_fieldgoal_made","away_fieldgoal_attempts","away_fieldgoal_percent","away_fieldgoal3_made","away_fieldgoal3_attempts","away_fieldgoal3_percent","away_freethrow_percent","away_fieldgoal2_made","away_fieldgoal2_attempts","away_pctFG2","away_freethrow_made","away_freethrow_attempts","away_off_reb","away_def_reb","away_total_reb","away_assists","away_steals","away_blocks","away_turnovers","away_personalfouls","away_points","away_plusminus","away_ind_Win","away_ind_SecondB2B","away_ind_overtime","away_offensive_rating","away_defensive_rating","away_RAPTOR_offensive","away_RAPTOR_defensive","away_RAPTOR_net"
"2596",2020,21900137,9,1610612756,FALSE,FALSE,FALSE,"PHX",2,1,"W",TRUE,52,99,0.525,19,42,0.452380952380952,0.789,33,57,0.578947368421053,240,15,19,5,37,42,37,8,7,7,17,138,26,1,0,0,111.7,111.4,1,-0.8,0.2,9,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"L",FALSE,44,91,0.484,8,34,0.235294117647059,0.941,36,57,0.631578947368421,16,17,5,38,43,27,4,2,17,24,112,-26,0,0,0,108.9,109.5,-1.7,1.1,-0.6
"2597",2020,21900136,10,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"L",FALSE,31,86,0.36,9,31,0.290322580645161,0.64,22,55,0.4,240,16,25,17,35,52,19,11,8,21,26,87,-21,0,0,0,106.5,113,-4.1,-2.4,-6.5,9,1610612739,FALSE,FALSE,FALSE,"CLE",1,1,"W",TRUE,36,82,0.439,8,28,0.285714285714286,0.903,28,54,0.518518518518518,28,31,9,36,45,20,11,2,14,19,108,21,1,0,0,107.5,115.4,-3.1,-4.8,-7.9
"2598",2020,21900138,10,1610612757,FALSE,TRUE,FALSE,"POR",1,1,"W",TRUE,45,104,0.433,12,36,0.333333333333333,0.786,33,68,0.485294117647059,265,22,28,16,45,61,19,10,9,17,22,124,11,1,0,1,113.7,114.8,3.1,-4.2,-1.1,9,1610612737,FALSE,FALSE,FALSE,"ATL",1,1,"L",FALSE,42,104,0.404,11,41,0.268292682926829,0.72,31,63,0.492063492063492,18,25,11,37,48,21,11,8,16,26,113,-11,0,0,1,107.2,114.8,-3.5,-4.2,-7.6
"2599",2020,21900139,9,1610612747,FALSE,TRUE,FALSE,"LAL",1,1,"L",FALSE,41,94,0.436,10,30,0.333333333333333,0.632,31,64,0.484375,240,12,19,13,38,51,31,6,7,12,20,104,-9,0,0,0,112,106.3,1.4,4.3,5.7,9,1610612761,TRUE,FALSE,FALSE,"TOR",1,0,"W",TRUE,43,89,0.483,12,36,0.333333333333333,0.682,31,53,0.584905660377358,15,22,7,36,43,26,6,8,15,17,113,9,1,0,0,111.1,105,0.5,5.7,6.1
"2600",2020,21900145,10,1610612746,FALSE,TRUE,FALSE,"LAC",3,1,"W",TRUE,34,92,0.37,8,36,0.222222222222222,0.733,26,56,0.464285714285714,240,22,30,20,46,66,25,9,7,22,21,98,10,1,0,0,113.9,107.6,3.3,3,6.3,10,1610612761,TRUE,FALSE,TRUE,"TOR",0,1,"L",FALSE,34,85,0.4,11,30,0.366666666666667,0.6,23,55,0.418181818181818,9,15,5,33,38,25,9,8,15,24,88,-10,0,1,0,111.1,105,0.5,5.7,6.1
"2601",2020,21900142,10,1610612740,FALSE,FALSE,FALSE,"NOP",1,2,"L",FALSE,41,95,0.432,14,45,0.311111111111111,0.741,27,50,0.54,240,20,27,12,34,46,26,8,3,17,23,116,-6,0,0,0,110.7,111.9,0.1,-1.3,-1.2,10,1610612745,FALSE,FALSE,FALSE,"HOU",1,1,"W",TRUE,44,85,0.518,12,41,0.292682926829268,0.688,32,44,0.727272727272727,22,32,7,40,47,16,9,6,19,22,122,6,1,0,0,112.9,110.1,2.3,0.5,2.8
"2602",2020,21900144,11,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"L",FALSE,45,94,0.479,10,31,0.32258064516129,0.571,35,63,0.555555555555556,240,8,14,8,36,44,23,8,2,10,24,108,-14,0,0,0,105.2,113.8,-5.4,-3.2,-8.6,10,1610612762,TRUE,FALSE,FALSE,"UTA",2,0,"W",TRUE,40,81,0.494,16,35,0.457142857142857,0.813,24,46,0.521739130434783,26,32,5,38,43,30,3,3,12,16,122,14,1,0,0,112.3,109.9,1.7,0.8,2.5
"2603",2020,21900140,11,1610612765,TRUE,FALSE,FALSE,"DET",2,0,"L",FALSE,39,87,0.448,16,32,0.5,0.8,23,55,0.418181818181818,240,20,25,12,27,39,25,9,5,17,22,114,-6,0,0,0,109,112.7,-1.6,-2,-3.6,10,1610612750,TRUE,FALSE,TRUE,"MIN",0,1,"W",TRUE,45,89,0.506,15,34,0.441176470588235,0.789,30,55,0.545454545454545,15,19,11,34,45,25,7,6,17,23,120,6,1,1,0,108.1,112.2,-2.5,-1.6,-4.1
"2604",2020,21900141,9,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,41,86,0.477,15,35,0.428571428571429,0.76,26,51,0.509803921568627,240,19,25,10,36,46,25,4,5,9,27,116,10,1,0,0,113.3,107,2.7,3.6,6.3,10,1610612742,FALSE,FALSE,FALSE,"DAL",1,2,"L",FALSE,37,89,0.416,11,42,0.261904761904762,0.75,26,47,0.553191489361702,21,28,13,33,46,22,2,5,8,26,106,-10,0,0,0,116.7,111.7,6.1,-1.1,4.9
"2605",2020,21900143,10,1610612759,FALSE,FALSE,FALSE,"SAS",1,1,"L",FALSE,42,90,0.467,12,30,0.4,0.765,30,60,0.5,240,13,17,7,35,42,29,4,4,14,17,109,-4,0,0,0,112.4,113.5,1.8,-2.9,-1.1,10,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"W",TRUE,44,87,0.506,11,28,0.392857142857143,0.7,33,59,0.559322033898305,14,20,9,38,47,32,7,5,11,20,113,4,1,0,0,109.2,110.3,-1.4,0.3,-1
"2606",2020,21900153,10,1610612758,FALSE,FALSE,FALSE,"SAC",3,2,"W",TRUE,38,86,0.442,11,32,0.34375,0.769,27,54,0.5,240,20,26,11,35,46,24,9,5,14,25,107,8,1,0,0,110.2,112.2,-0.4,-1.6,-2,11,1610612757,TRUE,FALSE,FALSE,"POR",1,0,"L",FALSE,34,77,0.442,8,30,0.266666666666667,0.767,26,47,0.553191489361702,23,30,7,33,40,15,4,5,17,19,99,-8,0,0,0,113.7,114.8,3.1,-4.2,-1.1
"2607",2020,21900151,10,1610612756,FALSE,FALSE,FALSE,"PHX",1,1,"L",FALSE,43,91,0.473,16,38,0.421052631578947,0.765,27,53,0.509433962264151,240,13,17,6,33,39,32,3,4,11,22,115,-8,0,0,0,111.7,111.4,1,-0.8,0.2,10,1610612747,TRUE,FALSE,FALSE,"LAL",1,0,"W",TRUE,51,95,0.537,10,25,0.4,0.524,41,70,0.585714285714286,11,21,8,36,44,39,4,4,10,21,123,8,1,0,0,112,106.3,1.4,4.3,5.7
"2608",2020,21900152,11,1610612762,TRUE,FALSE,TRUE,"UTA",0,2,"W",TRUE,43,92,0.467,6,26,0.230769230769231,0.771,37,66,0.560606060606061,240,27,35,11,35,46,16,7,4,11,18,119,5,1,1,0,112.3,109.9,1.7,0.8,2.5,10,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"L",FALSE,41,90,0.456,11,37,0.297297297297297,0.84,30,53,0.566037735849057,21,25,10,33,43,19,5,8,17,29,114,-5,0,0,0,108.9,109.5,-1.7,1.1,-0.6
"2609",2020,21900148,10,1610612748,FALSE,FALSE,FALSE,"MIA",3,1,"W",TRUE,41,77,0.532,14,32,0.4375,0.778,27,45,0.6,240,21,27,8,34,42,34,6,1,20,30,117,9,1,0,0,112.5,109.5,1.9,1.1,3,12,1610612765,TRUE,FALSE,TRUE,"DET",0,2,"L",FALSE,34,78,0.436,15,41,0.365853658536585,0.676,19,37,0.513513513513513,25,37,8,24,32,27,9,9,16,28,108,-9,0,1,0,109,112.7,-1.6,-2,-3.6
"2610",2020,21900150,10,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"L",FALSE,46,104,0.442,11,41,0.268292682926829,0.818,35,63,0.555555555555556,240,18,22,15,25,40,31,7,5,3,24,121,-4,0,0,0,113.1,111,2.5,-0.4,2.1,10,1610612737,FALSE,FALSE,FALSE,"ATL",1,1,"W",TRUE,44,83,0.53,15,34,0.441176470588235,0.647,29,49,0.591836734693878,22,34,10,35,45,30,1,5,15,21,125,4,1,0,0,107.2,114.8,-3.5,-4.2,-7.6
"2611",2020,21900147,10,1610612755,TRUE,FALSE,FALSE,"PHI",1,0,"W",TRUE,40,89,0.449,8,38,0.210526315789474,0.769,32,51,0.627450980392157,240,10,13,11,35,46,24,8,8,14,20,98,1,1,0,0,111.3,109,0.7,1.7,2.4,10,1610612739,FALSE,FALSE,FALSE,"CLE",1,1,"L",FALSE,38,86,0.442,5,21,0.238095238095238,0.8,33,65,0.507692307692308,16,20,9,36,45,13,10,0,14,13,97,-1,0,0,0,107.5,115.4,-3.1,-4.8,-7.9
"2612",2020,21900146,11,1610612754,FALSE,TRUE,FALSE,"IND",1,2,"W",TRUE,46,94,0.489,7,23,0.304347826086957,0.923,39,71,0.549295774647887,240,12,13,11,39,50,21,6,4,15,20,111,26,1,0,0,110,108,-0.6,2.6,2,11,1610612760,FALSE,FALSE,FALSE,"OKC",1,2,"L",FALSE,29,82,0.354,6,25,0.24,0.875,23,57,0.403508771929825,21,24,9,31,40,19,9,4,15,16,85,-26,0,0,0,110.8,108.8,0.2,1.8,2
"2613",2020,21900149,11,1610612741,FALSE,FALSE,FALSE,"CHI",2,1,"W",TRUE,41,81,0.506,14,33,0.424242424242424,0.774,27,48,0.5625,240,24,31,9,37,46,22,9,2,20,25,120,18,1,0,0,106.7,109.8,-3.9,0.8,-3.1,11,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"L",FALSE,36,88,0.409,10,32,0.3125,0.645,26,56,0.464285714285714,20,31,13,25,38,27,12,1,18,28,102,-18,0,0,0,106.5,113,-4.1,-2.4,-6.5
"2614",2020,21900154,11,1610612766,FALSE,TRUE,FALSE,"CHA",2,1,"L",FALSE,43,87,0.494,16,36,0.444444444444444,0.789,27,51,0.529411764705882,240,15,19,7,27,34,27,8,5,15,12,117,-2,0,0,0,106.3,113.3,-4.3,-2.7,-7,11,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"W",TRUE,48,89,0.539,17,35,0.485714285714286,0.667,31,54,0.574074074074074,6,9,11,34,45,32,9,5,24,21,119,2,1,0,0,109.2,110.3,-1.4,0.3,-1
"2615",2020,21900155,11,1610612753,FALSE,FALSE,FALSE,"ORL",2,1,"W",TRUE,38,86,0.442,10,32,0.3125,0.765,28,54,0.518518518518518,240,26,34,9,39,48,27,6,2,13,22,112,15,1,0,0,108.5,109.5,-2.1,1.1,-1,11,1610612755,TRUE,FALSE,TRUE,"PHI",0,1,"L",FALSE,40,91,0.44,8,30,0.266666666666667,0.692,32,61,0.524590163934426,9,13,8,39,47,25,5,5,15,27,97,-15,0,1,0,111.3,109,0.7,1.7,2.4
"2616",2020,21900160,12,1610612757,TRUE,FALSE,TRUE,"POR",0,2,"L",FALSE,38,96,0.396,17,48,0.354166666666667,0.813,21,48,0.4375,240,13,16,11,32,43,24,3,7,12,16,106,-8,0,1,0,113.7,114.8,3.1,-4.2,-1.1,11,1610612761,FALSE,FALSE,FALSE,"TOR",1,2,"W",TRUE,42,92,0.457,14,32,0.4375,0.941,28,60,0.466666666666667,16,17,14,36,50,20,4,9,14,20,114,8,1,0,0,111.1,105,0.5,5.7,6.1
"2617",2020,21900158,11,1610612750,FALSE,TRUE,FALSE,"MIN",1,1,"W",TRUE,45,91,0.495,11,34,0.323529411764706,0.824,34,57,0.596491228070175,240,28,34,13,37,50,25,11,4,10,25,129,15,1,0,0,108.1,112.2,-2.5,-1.6,-4.1,11,1610612759,FALSE,TRUE,FALSE,"SAS",1,1,"L",FALSE,44,90,0.489,3,17,0.176470588235294,0.793,41,73,0.561643835616438,23,29,10,34,44,24,4,4,12,23,114,-15,0,0,0,112.4,113.5,1.8,-2.9,-1.1
"2618",2020,21900159,11,1610612747,TRUE,FALSE,TRUE,"LAL",0,1,"W",TRUE,48,89,0.539,9,20,0.45,0.833,39,69,0.565217391304348,240,15,18,13,38,51,31,8,6,19,18,120,26,1,1,0,112,106.3,1.4,4.3,5.7,12,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"L",FALSE,36,89,0.404,9,35,0.257142857142857,0.765,27,54,0.5,13,17,10,23,33,29,8,7,17,14,94,-26,0,0,0,105.2,113.8,-5.4,-3.2,-8.6
"2619",2020,21900156,10,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,49,96,0.51,16,36,0.444444444444444,0.897,33,60,0.55,240,26,29,10,34,44,32,5,5,12,26,140,7,1,0,0,113.3,107,2.7,3.6,6.3,9,1610612764,FALSE,FALSE,FALSE,"WAS",4,1,"L",FALSE,50,96,0.521,11,29,0.379310344827586,0.815,39,67,0.582089552238806,22,27,9,27,36,28,5,4,9,23,133,-7,0,0,0,110.9,115.5,0.3,-4.9,-4.5
"2620",2020,21900157,11,1610612745,FALSE,TRUE,FALSE,"HOU",1,1,"W",TRUE,33,86,0.384,14,42,0.333333333333333,0.815,19,44,0.431818181818182,240,22,27,9,44,53,12,7,6,10,17,102,9,1,0,0,112.9,110.1,2.3,0.5,2.8,11,1610612746,TRUE,FALSE,FALSE,"LAC",1,0,"L",FALSE,38,98,0.388,10,33,0.303030303030303,0.5,28,65,0.430769230769231,7,14,11,42,53,17,3,3,13,21,93,-9,0,0,0,113.9,107.6,3.3,3,6.3
"2621",2020,21900163,11,1610612749,FALSE,FALSE,FALSE,"MIL",3,1,"W",TRUE,42,88,0.477,6,33,0.181818181818182,0.723,36,55,0.654545454545455,240,34,47,17,41,58,24,9,4,22,22,124,9,1,0,0,112.4,102.9,1.8,7.8,9.5,12,1610612741,FALSE,FALSE,FALSE,"CHI",1,1,"L",FALSE,38,93,0.409,18,43,0.418604651162791,0.84,20,50,0.4,21,25,10,35,45,25,14,1,20,29,115,-9,0,0,0,106.7,109.8,-3.9,0.8,-3.1
"2622",2020,21900166,11,1610612743,FALSE,FALSE,FALSE,"DEN",1,2,"W",TRUE,43,101,0.426,10,33,0.303030303030303,0.5,33,68,0.485294117647059,240,5,10,14,48,62,26,4,3,7,14,101,8,1,0,0,113.1,111,2.5,-0.4,2.1,11,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"L",FALSE,36,95,0.379,8,38,0.210526315789474,0.813,28,57,0.491228070175439,13,16,7,44,51,19,3,2,7,14,93,-8,0,0,0,108.9,109.5,-1.7,1.1,-0.6
"2623",2020,21900162,12,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"W",TRUE,42,94,0.447,13,30,0.433333333333333,0.818,29,64,0.453125,240,9,11,15,38,53,20,6,2,15,27,106,3,1,0,0,106.5,113,-4.1,-2.4,-6.5,11,1610612742,FALSE,FALSE,FALSE,"DAL",2,1,"L",FALSE,36,84,0.429,8,36,0.222222222222222,0.742,28,48,0.583333333333333,23,31,12,32,44,21,8,7,12,16,103,-3,0,0,0,116.7,111.7,6.1,-1.1,4.9
"2624",2020,21900165,11,1610612756,FALSE,TRUE,FALSE,"PHX",1,3,"W",TRUE,41,85,0.482,15,39,0.384615384615385,0.816,26,46,0.565217391304348,240,31,38,7,32,39,32,6,2,20,24,128,16,1,0,0,111.7,111.4,1,-0.8,0.2,11,1610612737,FALSE,TRUE,FALSE,"ATL",1,1,"L",FALSE,40,91,0.44,8,31,0.258064516129032,0.8,32,60,0.533333333333333,24,30,15,34,49,25,15,5,22,31,112,-16,0,0,0,107.2,114.8,-3.5,-4.2,-7.6
"2625",2020,21900161,11,1610612739,FALSE,TRUE,FALSE,"CLE",1,2,"L",FALSE,36,85,0.424,8,32,0.25,0.81,28,53,0.528301886792453,240,17,21,11,30,41,18,14,2,18,16,97,-11,0,0,0,107.5,115.4,-3.1,-4.8,-7.9,11,1610612748,FALSE,FALSE,FALSE,"MIA",1,1,"W",TRUE,43,79,0.544,12,30,0.4,0.909,31,49,0.63265306122449,10,11,4,37,41,31,10,7,19,21,108,11,1,0,0,112.5,109.5,1.9,1.1,3
"2626",2020,21900164,11,1610612740,FALSE,TRUE,FALSE,"NOP",2,1,"W",TRUE,47,98,0.48,18,34,0.529411764705882,0.69,29,64,0.453125,240,20,29,18,33,51,26,11,5,14,25,132,5,1,0,0,110.7,111.9,0.1,-1.3,-1.2,12,1610612746,TRUE,FALSE,TRUE,"LAC",0,1,"L",FALSE,46,84,0.548,11,24,0.458333333333333,0.774,35,60,0.583333333333333,24,31,6,31,37,28,6,6,16,22,127,-5,0,1,0,113.9,107.6,3.3,3,6.3
"2627",2020,21900170,12,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"W",TRUE,43,96,0.448,10,35,0.285714285714286,0.846,33,61,0.540983606557377,240,11,13,9,37,46,25,6,5,11,23,107,1,1,0,0,109.2,110.3,-1.4,0.3,-1,12,1610612762,FALSE,FALSE,FALSE,"UTA",2,2,"L",FALSE,35,87,0.402,9,34,0.264705882352941,0.844,26,53,0.490566037735849,27,32,9,36,45,17,5,6,15,16,106,-1,0,0,0,112.3,109.9,1.7,0.8,2.5
"2628",2020,21900173,13,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"L",FALSE,34,82,0.415,5,28,0.178571428571429,0.794,29,54,0.537037037037037,240,27,34,12,43,55,17,8,4,20,19,100,-5,0,0,0,105.2,113.8,-5.4,-3.2,-8.6,11,1610612738,FALSE,TRUE,FALSE,"BOS",1,1,"W",TRUE,37,91,0.407,13,33,0.393939393939394,0.783,24,58,0.413793103448276,18,23,11,36,47,24,13,5,14,24,105,5,1,0,0,113.3,107,2.7,3.6,6.3
"2629",2020,21900174,12,1610612747,FALSE,FALSE,FALSE,"LAL",1,1,"W",TRUE,34,81,0.42,11,37,0.297297297297297,0.909,23,44,0.522727272727273,240,20,22,10,31,41,22,11,6,13,18,99,2,1,0,0,112,106.3,1.4,4.3,5.7,11,1610612758,FALSE,FALSE,FALSE,"SAC",2,1,"L",FALSE,36,82,0.439,16,39,0.41025641025641,1,20,43,0.465116279069767,9,9,10,33,43,24,7,0,18,22,97,-2,0,0,0,110.2,112.2,-0.4,-1.6,-2
"2630",2020,21900171,12,1610612750,TRUE,FALSE,FALSE,"MIN",1,0,"L",FALSE,42,89,0.472,11,37,0.297297297297297,0.724,31,52,0.596153846153846,240,21,29,9,34,43,26,6,5,20,20,116,-21,0,0,0,108.1,112.2,-2.5,-1.6,-4.1,10,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"W",TRUE,54,100,0.54,10,28,0.357142857142857,0.76,44,72,0.611111111111111,19,25,13,38,51,38,10,5,14,22,137,21,1,0,0,110.9,115.5,0.3,-4.9,-4.5
"2631",2020,21900168,12,1610612753,FALSE,FALSE,FALSE,"ORL",1,1,"W",TRUE,36,87,0.414,12,29,0.413793103448276,0.794,24,58,0.413793103448276,240,27,34,14,34,48,22,6,5,10,13,111,2,1,0,0,108.5,109.5,-2.1,1.1,-1,12,1610612759,TRUE,FALSE,FALSE,"SAS",1,0,"L",FALSE,45,89,0.506,13,26,0.5,0.6,32,63,0.507936507936508,6,10,8,33,41,23,8,8,11,25,109,-2,0,0,0,112.4,113.5,1.8,-2.9,-1.1
"2632",2020,21900167,12,1610612766,TRUE,FALSE,FALSE,"CHA",1,0,"W",TRUE,43,96,0.448,13,35,0.371428571428571,0.625,30,61,0.491803278688525,240,10,16,14,27,41,22,10,3,11,17,109,3,1,0,0,106.3,113.3,-4.3,-2.7,-7,13,1610612765,FALSE,FALSE,FALSE,"DET",2,4,"L",FALSE,40,81,0.494,15,35,0.428571428571429,1,25,46,0.543478260869565,11,11,7,35,42,25,3,3,21,19,106,-3,0,0,0,109,112.7,-1.6,-2,-3.6
"2633",2020,21900169,12,1610612745,TRUE,FALSE,FALSE,"HOU",1,0,"W",TRUE,36,89,0.404,14,46,0.304347826086957,0.862,22,43,0.511627906976744,240,25,29,10,34,44,12,11,3,8,23,111,9,1,0,0,112.9,110.1,2.3,0.5,2.8,12,1610612754,TRUE,FALSE,FALSE,"IND",2,0,"L",FALSE,37,82,0.451,8,33,0.242424242424242,0.769,29,49,0.591836734693878,20,26,8,34,42,24,2,2,17,25,102,-9,0,0,0,110,108,-0.6,2.6,2
"2634",2020,21900172,12,1610612760,FALSE,TRUE,FALSE,"OKC",2,2,"W",TRUE,41,76,0.539,10,24,0.416666666666667,0.854,31,52,0.596153846153846,265,35,41,6,30,36,22,7,3,13,23,127,8,1,0,1,110.8,108.8,0.2,1.8,2,12,1610612755,FALSE,FALSE,FALSE,"PHI",1,1,"L",FALSE,45,90,0.5,14,32,0.4375,0.682,31,58,0.53448275862069,15,22,13,30,43,24,6,0,16,32,119,-8,0,0,1,111.3,109,0.7,1.7,2.4
"2635",2020,21900176,13,1610612754,TRUE,FALSE,TRUE,"IND",0,1,"L",FALSE,32,100,0.32,12,34,0.352941176470588,0.778,20,66,0.303030303030303,240,7,9,14,40,54,19,8,7,15,10,83,-19,0,1,0,110,108,-0.6,2.6,2,12,1610612749,FALSE,FALSE,FALSE,"MIL",1,1,"W",TRUE,43,96,0.448,11,39,0.282051282051282,0.714,32,57,0.56140350877193,5,7,8,47,55,23,6,8,15,13,102,19,1,0,0,112.4,102.9,1.8,7.8,9.5
"2636",2020,21900178,12,1610612748,FALSE,FALSE,FALSE,"MIA",1,3,"W",TRUE,44,81,0.543,9,24,0.375,0.923,35,57,0.614035087719298,240,12,13,9,36,45,25,13,3,21,6,109,15,1,0,0,112.5,109.5,1.9,1.1,3,12,1610612740,TRUE,FALSE,FALSE,"NOP",1,0,"L",FALSE,37,82,0.451,16,35,0.457142857142857,0.667,21,47,0.446808510638298,4,6,7,24,31,23,10,2,18,16,94,-15,0,0,0,110.7,111.9,0.1,-1.3,-1.2
"2637",2020,21900180,12,1610612742,FALSE,FALSE,FALSE,"DAL",1,1,"W",TRUE,37,88,0.42,9,39,0.230769230769231,0.818,28,49,0.571428571428571,240,27,33,12,43,55,24,7,4,13,15,110,8,1,0,0,116.7,111.7,6.1,-1.1,4.9,12,1610612761,FALSE,FALSE,FALSE,"TOR",2,1,"L",FALSE,37,89,0.416,17,41,0.414634146341463,0.733,20,48,0.416666666666667,11,15,7,35,42,21,7,2,15,20,102,-8,0,0,0,111.1,105,0.5,5.7,6.1
"2638",2020,21900181,13,1610612759,TRUE,FALSE,TRUE,"SAS",0,1,"L",FALSE,41,88,0.466,5,18,0.277777777777778,0.853,36,70,0.514285714285714,240,29,34,7,36,43,25,8,7,10,17,116,-5,0,1,0,112.4,113.5,1.8,-2.9,-1.1,13,1610612757,FALSE,TRUE,FALSE,"POR",2,1,"W",TRUE,42,93,0.452,13,39,0.333333333333333,0.923,29,54,0.537037037037037,24,26,9,39,48,21,2,4,12,20,121,5,1,0,0,113.7,114.8,3.1,-4.2,-1.1
"2639",2020,21900175,13,1610612741,FALSE,FALSE,FALSE,"CHI",1,1,"L",FALSE,32,91,0.352,9,39,0.230769230769231,0.927,23,52,0.442307692307692,240,38,41,17,39,56,15,8,2,20,30,111,-6,0,0,0,106.7,109.8,-3.9,0.8,-3.1,12,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"W",TRUE,40,88,0.455,10,43,0.232558139534884,0.871,30,45,0.666666666666667,27,31,5,35,40,30,10,9,15,30,117,6,1,0,0,108.9,109.5,-1.7,1.1,-0.6
"2640",2020,21900182,13,1610612746,FALSE,FALSE,FALSE,"LAC",1,1,"W",TRUE,50,93,0.538,17,33,0.515151515151515,0.943,33,60,0.55,240,33,35,12,41,53,30,10,12,21,28,150,49,1,0,0,113.9,107.6,3.3,3,6.3,12,1610612737,TRUE,FALSE,FALSE,"ATL",1,0,"L",FALSE,34,90,0.378,6,24,0.25,0.73,28,66,0.424242424242424,27,37,14,24,38,19,11,10,19,27,101,-49,0,0,0,107.2,114.8,-3.5,-4.2,-7.6
"2641",2020,21900179,13,1610612750,TRUE,FALSE,TRUE,"MIN",0,1,"L",FALSE,38,84,0.452,12,38,0.315789473684211,0.739,26,46,0.565217391304348,240,17,23,13,33,46,23,7,5,19,20,105,-20,0,1,0,108.1,112.2,-2.5,-1.6,-4.1,13,1610612745,TRUE,FALSE,TRUE,"HOU",0,1,"W",TRUE,43,94,0.457,19,49,0.387755102040816,0.909,24,45,0.533333333333333,20,22,14,28,42,15,7,3,12,18,125,20,1,1,0,112.9,110.1,2.3,0.5,2.8
"2642",2020,21900177,13,1610612752,FALSE,FALSE,FALSE,"NYK",1,1,"L",FALSE,39,86,0.453,6,20,0.3,0.783,33,66,0.5,240,18,23,13,35,48,22,5,1,11,21,102,-1,0,0,0,106.5,113,-4.1,-2.4,-6.5,13,1610612766,TRUE,FALSE,TRUE,"CHA",0,1,"W",TRUE,36,87,0.414,17,48,0.354166666666667,0.737,19,39,0.487179487179487,14,19,12,30,42,22,5,3,10,18,103,1,1,1,0,106.3,113.3,-4.3,-2.7,-7
"2643",2020,21900183,12,1610612739,TRUE,FALSE,FALSE,"CLE",2,0,"L",FALSE,34,90,0.378,6,25,0.24,0.875,28,65,0.430769230769231,240,21,24,11,31,42,14,9,5,15,21,95,-19,0,0,0,107.5,115.4,-3.1,-4.8,-7.9,13,1610612755,FALSE,FALSE,FALSE,"PHI",1,2,"W",TRUE,46,84,0.548,9,23,0.391304347826087,0.765,37,61,0.60655737704918,13,17,4,40,44,33,6,11,14,22,114,19,1,0,0,111.3,109,0.7,1.7,2.4
"2644",2020,21900188,13,1610612747,FALSE,FALSE,FALSE,"LAL",1,1,"W",TRUE,47,89,0.528,15,35,0.428571428571429,0.813,32,54,0.592592592592593,240,13,16,10,32,42,26,10,14,17,19,122,21,1,0,0,112,106.3,1.4,4.3,5.7,13,1610612737,TRUE,FALSE,TRUE,"ATL",0,2,"L",FALSE,37,86,0.43,8,28,0.285714285714286,0.76,29,58,0.5,19,25,9,28,37,16,11,2,20,19,101,-21,0,1,0,107.2,114.8,-3.5,-4.2,-7.6
"2645",2020,21900187,13,1610612740,TRUE,FALSE,TRUE,"NOP",0,1,"W",TRUE,37,89,0.416,18,46,0.391304347826087,0.8,19,43,0.441860465116279,240,16,20,11,37,48,24,3,5,15,21,108,8,1,1,0,110.7,111.9,0.1,-1.3,-1.2,14,1610612744,FALSE,TRUE,FALSE,"GSW",1,1,"L",FALSE,37,91,0.407,7,25,0.28,0.826,30,66,0.454545454545455,19,23,9,34,43,23,7,3,12,19,100,-8,0,0,0,105.2,113.8,-5.4,-3.2,-8.6
